Tweet Id;Text;Name;Screen Name;UTC;Created At;Favorites;Retweets;Language;Client;Tweet Type;URLs;Hashtags;Mentions;Media Type;Media URLs;;;
1482350106493943809;RT @ZindgiEkKavita : @karanDehradun Happy birthday Bhai g 🥰🤗🥰🤗🎂🎂🎂🍫🍫🍫🍫🎊🎉🎊🎉🎊;करन चौधरी जाट;karanDehradun;2022-01-15T13:53:00.000Z;Sat Jan 15 13:53:00 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;1;;;;;
1482350106460499969;"@hungrish69 @nc_diditagain17 
@Irish_DaisyGirl 

G'morning 🌞 Gorgeous Gals!! ☕☕

Happy Saturday 😄🙏 🇺🇸❤️🤍💙❣️
    💝💖🧡🌟😍💚🍀🌻🍁🌾🍂 

Blessings for a wonderful day and a great weekend!! 🙏✝️😘🤗🥰💌✌️ https://t.co/RPghKgEJ9i";🦋 Julianna 🦋;ms_julianna;2022-01-15T13:53:00.000Z;Sat Jan 15 13:53:00 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;3;animated_gif;https://video.twimg.com/tweet_video/FJJdjPxX0AkFHDU.mp4;;;
1482350106213064706;"RT @CricMady : Rohit Sharma Fans will be very happy tonight, but even they will miss the Kohli energy on field as Test Captain.

#ViratKohli #BCCI #RohithSharma";CricMady ;CricMady;2022-01-15T13:53:00.000Z;Sat Jan 15 13:53:00 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;3;0;;;;;
1482350105693126666;@givssele Happy satnight too, Giyca.;𝐕arel 𝐌ahatama.;clowuns;2022-01-15T13:53:00.000Z;Sat Jan 15 13:53:00 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;0;1;;;;;
1482350104736862212;"tonight's topic was about having children.

m: luoya ma autistic guro atong anak. bright man ta duha
me: HAHA it doesn't work like that. gusto ko bogo ra akong anak kay para happy siya sa iya life. Mostly intelligent people become sad later in life 🙃";k;keziahreve;2022-01-15T13:53:00.000Z;Sat Jan 15 13:53:00 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;;;;;
1482350104590053379;たいそうのおおぞらだいちに私の心の4歳女児がガチ恋しそうになってる　やめておきな;🌈ひつじ🌱保護者会🌈;mee_3d_happy;2022-01-15T13:53:00.000Z;Sat Jan 15 13:53:00 +0000 2022;0;0;ja;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;;;;;
1482350104577478657;"@ypjsung ""Hmm sige, excited na akong makita na happy ang aking mga estudyante."" He stuffed 4 packs of candies in the basket. ""Thank you pala sa suggestion mo. Kamusta ka na pala?"" He asked you casually.";WANDER Interactive AU;WanderNCT;2022-01-15T13:53:00.000Z;Sat Jan 15 13:53:00 +0000 2022;1;0;tl;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;0;1;;;;;
1482350104363388928;"RT @jmichelle96 : Wish I could’ve taken more pictures but I was too focused on her smile 🥰 I’m so glad she enjoyed this mini surprise! Happy 1 year anniversary, thank you for making me the happiest I’ve ever been in my whole life. ❤️
“A beautiful view with a beautiful girl” ✨ @stephh088 https://t.co/YVqsBbOawG";gym addict 🤰;morenoash04;2022-01-15T13:53:00.000Z;Sat Jan 15 13:53:00 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;0;1;photo;https://pbs.twimg.com/media/FJIKePJWYAECAv9.jpg;https://pbs.twimg.com/media/FJIKePLX0AA7Yph.jpg;https://pbs.twimg.com/media/FJIKePOXsAI_U-b.jpg;https://pbs.twimg.com/media/FJIKePNXEAQtWS_.jpg
1482350104329986048;RT @urstrulyMahesh : Congratulations team #HERO! Extremely happy to see the unanimous applause for the film! 👏👏👏;Teju Teja;TejuTeja18;2022-01-15T13:53:00.000Z;Sat Jan 15 13:53:00 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;1;0;;;;;
1482350104275161093;"#OTD Jan15,1969 #GeorgeHarrison has a 5hr meeting with John Lennon, Paul McCartney and Ringo Starr; Harrison makes it clear that he is fully prepared to quit The Beatles for good. George is not happy with plans for live performances and the current Get Back/Let It Be sessions https://t.co/220MSZGC9q";ME Music;espofootball;2022-01-15T13:53:00.000Z;Sat Jan 15 13:53:00 +0000 2022;0;0;en;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";Tweet;;2;0;photo;https://pbs.twimg.com/media/FI_ZIDSVcAYtzVx.jpg;https://pbs.twimg.com/media/FI_aAVtUYAYGoj7.jpg;;
1482350104124157953;"How to be happy: dont expect anything from anyone.

ICSYVQueenvestigator KLARISSE";TheSoulDivaPh;QueenklarisseD;2022-01-15T13:53:00.000Z;Sat Jan 15 13:53:00 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;;0;0;;;;;
1482350104086335490;Happy anniversary, Miracle on the Hudson! https://t.co/IWprGlnNoj;The Dawn Chorus Group;DawnChorusGroup;2022-01-15T13:53:00.000Z;Sat Jan 15 13:53:00 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Tweet;https://www.youtube.com/watch?v=-DSVDcw6iW8 ;0;0;;;;;
1482350103914369027;"happy birthday po tita ! &lt;33 https://t.co/WVDAgKi5Wb";sandra;celestialfrnz;2022-01-15T13:53:00.000Z;Sat Jan 15 13:53:00 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;https://twitter.com/SaraosAna/status/1482344056604999682 ;0;0;;;;;
1482350103860031493;"RT @_JulianHilliard : Happy ONE YEAR ANNIVERSARY to @wandavision 🎉🎉🎉 This was a dream come true for me and I’m so grateful for all of the love and support for the show over the course of the year!
#wandavision #marvel #billymaximoff #wiccan #wanda #vision https://t.co/OSujsnsyTP";Chrissy 🤍;90sfairchild;2022-01-15T13:53:00.000Z;Sat Jan 15 13:53:00 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;6;1;photo;https://pbs.twimg.com/media/FJHf_tNVcAInEH1.jpg;https://pbs.twimg.com/media/FJHf_tOVcAEIjbv.jpg;;
1482350103671472129;@BCCI @imVkohli Now Sourav , Jaya Shah and Rahul Dravid  Gavaskar , Mumbai lobby are happy from Kohli decision ,dirty cricket politics;Montu Narender Sharma;MontuSh07973310;2022-01-15T13:53:00.000Z;Sat Jan 15 13:53:00 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;0;2;;;;;
1482350103663112192;"RT @RAVIMSSR : To my sweet brother, you were my first friend and now you are my best friend. I think of you every day, but especially today. Happy birthday! I love you,Hope all your birthday wishes come true.
Happy Birthday Bhai❤️💐🍰 

@sanbajpai6 https://t.co/Udn54S3idA";Sankalp Bajpai 🇮🇳;sanbajpai6;2022-01-15T13:53:00.000Z;Sat Jan 15 13:53:00 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;1;animated_gif;https://video.twimg.com/tweet_video/FJJZ5cIacAY0WS-.mp4;;;
1482350103188762627;"RT @ABVPMedak : Hope this Makar Sankranti connects you to the brightest of moments. And may you reach new heights just as the kites do on this auspicious occasion adding charm to your celebration. Happy Makar Sankranti!

@ABVPVoice
#Sankranthi2022 #Sankranthi https://t.co/OrAJwj7Ydv";Vijay Thalla;vijaythalla7;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;2;1;photo;https://pbs.twimg.com/media/FJH3ovTakAIyM9M.jpg;;;
1482350103159779336;OMFSJSGSGHSHSHS OMFGGSS SO HAPPY FOR YOU ONFSJSGSHSHSHSHSB THATS MY WISHLIST https://t.co/JKnfoIiesE;ni-ki lover🥢;loserforiki;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;https://twitter.com/nikitaiyaki/status/1482095533686669312 ;0;0;;;;;
1482350102669062155;"@boolyfe_ Happy birthday my dearest seungkwan! May you have a pleasant day and have beautiful memories with carats and your members &lt;33";Aciel☁️;loveaciel;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;0;1;;;;;
1482350102127976455;RT @kelvinpranama_ : Small circle, private life, peaceful mind, happy with loved ones. It's my dream.;Pacar Masyus;Haayniisss;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;0;;;;;
1482350101955854337;@uskokatwit @birgitomo We know. We have no power and our college is there to protect the public, not us. Refusing while working with an agency would be even worse, the company would not be happy.;g;NNNN996;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;2;;;;;
1482350101914058763;"RT @inc_akshay : Greetings and heartfelt gratitude to the brave hearts of India, whose sacrifice and selfless service protects our country.

I would like to wish all members of the Indian army and their families a happy
#IndianArmyDay🇮🇳 #IndianArmyDay https://t.co/NOeMKB0ODz";Samiullah Kinnu Khan;Samiullah_inc;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;2;0;photo;https://pbs.twimg.com/media/FJJdPz4aQAAMAde.jpg;;;
1482350101905518596;"@FloamLoller @justicearman @Sunny_Sof Happy Birthday!

And aww thank you 🥰 https://t.co/eLOZBxCt3n";Oleg 'Ole' Rumiancev 🧬;OleQuestionable;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;0;3;photo;https://pbs.twimg.com/media/FJJdkAAWQAIlo8E.png;;;
1482350101905477632;"Yeahhh! Last two bamboozled me  so I'm happy with this 🙌🏼 
Wordle 210 3/6

🟨🟨⬜⬜⬜
🟩⬜🟨🟩🟨
🟩🟩🟩🟩🟩";Lauren;MissSYear2;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;;;;;
1482350101720829954;"RT @taroumaruscafe : ʕ　·ᴥʔ to: @BARBATOVERSE

woof woof ! someone sent you ..

 : bday cake !

 ʕᴥ·　ʔ from: ren

💌: happy bday ilyy and enjoy ur day&lt;3 https://t.co/Tct1seMcKf";cells | playing danganronpa;BARBATOVERSE;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;1;photo;https://pbs.twimg.com/media/FItW5Z_acAA2To6.jpg;;;
1482350101603368960;RT @urstrulyMahesh : Congratulations team #HERO! Extremely happy to see the unanimous applause for the film! 👏👏👏;UDAY DHFM🎅🎄;YoudayDHFM;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;1;0;;;;;
1482350101599506436;music makes me so happy r u joking me rn 😭😭;first lady 💗;reyannamaria;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;1;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;;;;;
1482350101360168960;"@AlpNavruz How beautiful it is that the purity of your heart makes the hearts of others🫂
 happy Happy birthday again💚💝💚";Leila.Sedghian;l_sedghian;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;0;1;;;;;
1482350101339439104;RT @kelvinpranama_ : Small circle, private life, peaceful mind, happy with loved ones. It's my dream.;Adorkable⁷;clumsiestclumsy;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;0;;;;;
1482350100697747458;@Askrlfess Gapapa tonton yg kamu suka asal kamu happy, aku aja nonton upin ipin diketawain emak;𝘔𝘶𝘵𝘪𝘢.;mutinyaa;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;in;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;0;1;;;;;
1482350100567703553;"RT @campdenoren23 : /NH/ “if happy ever after did exist, i would still be holding you like this” – li jno, 2021. 
jel coba bayangin jno nyanyiin lirik lagu itu buat mereka in another life :DD

 https://t.co/HP0YaVt55s";hansa;rjen2323;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;0;video;https://video.twimg.com/ext_tw_video/1482311914869129217/pu/vid/720x720/-629bCAX33hJ235d.mp4?tag=12;;;
1482350100445908993;"RT @ABC12WJRT : Happy Birthday Martin Luther King Jr. -- “Darkness cannot drive out darkness; only light can do that. Hate cannot drive out hate; only love can do that.” https://t.co/YYAuQddLeX";Rodrick L Richardson;1blucaptain;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;0;photo;https://pbs.twimg.com/media/FJI1_R7XIAAi8PL.jpg;;;
1482350100332662786;I want to watch the spiderman movie again 😭😭😭😭 I will not be happy until I see it again 😭😭😭😭;𝐐𝐮𝐞𝐞𝐧⁷;MrsJungHoseok94;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;0;0;;;;;
1482350100295077897;"RT @secret_gift77 : 【🎁第754回のご案内】

＼🎊本日のHAPPY🎊／

✨お好きな1500× 1✨
実績は👉「いいね」

❶僕をフォロー

❷この投稿をRT

✅HAPPYが届きます！✨(* ’ω’)ﾉ ✨

✅メンション付きでの発表です😊

✅どなたでも参加OKですよ🥳

🙏複垢での参加はNGです。ごめんなさい🙏

💫締切
1月15日（土）23:59 https://t.co/YmHvuMZioO";M@懸賞👽🐟;honne89822000;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;ja;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;0;0;video;https://video.twimg.com/ext_tw_video/1481159033923186693/pu/pl/8LdOyMW5f17yrDpU.m3u8?tag=12&container=fmp4;;;
1482350100290711556;"RT @gulfhazardlove1 : GULF KANAWUT 
Hot and handsome 
You can't bring good person down 
Whatever dirty tricks will you do or create his still Stand strong and happy while doing the thing we want to do @gulfkanawut #GulfKanawut 
We love you baby G https://t.co/YDa1MUMll4";Gulf 🌻🤡 + Ariana👸 = WHY YOU SO SERIOUS ⚽👸☁ 🌎;gulfnatior;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;https://twitter.com/gianclairey/status/1482255207157616640 ;1;1;;;;;
1482350100039016450;"RT @WOOYOPICS : it's my birthday !!  happy wooyopics day &lt;3 https://t.co/Zs7kAtTn15";woo love young;wooloveyoung1;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;0;video;https://video.twimg.com/ext_tw_video/1331855292833943552/pu/vid/720x720/OCrlRAV5oY0lQEiJ.mp4?tag=10;;;
1482350100030672903;@groovybrewster @LynwenHarrison (Swapped my ‘like’ from my work account to my personal one 🤣) I love this story! Happy birthday to your cousin…;Vicki Edmunds FCCT;VickiEdmunds11;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;2;;;;;
1482350100005683200;"RT @megz_carmee : yes_im_happy.mp4

Happy Saturday, bubs! 🥰

Daylight concert, 14 days to go! 🤍

#DonBelle
#DonBelleEmpire 
#DonnyPangalinan 
#BelleMariano https://t.co/WshgnNQzd5";rix | ia;tinklovesnato;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;4;0;video;https://video.twimg.com/ext_tw_video/1482337153661411331/pu/vid/1280x720/29DgxRzF5RQBUVZq.mp4?tag=12;;;
1482350100005507076;"RT @RRKile1 : @el_mo_sa  Thank you sweet Elham. How I have missed you. I hope you are ok, are living a glorious life. 

Happy week end.";🍃🥀𓇋𓃭𓉔𓄿𓅓Elham🥀🍃;el_mo_sa;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;1;;;;;
1482350100005412869;@kerryaartwork We’re birthday sisters! It was mine yesterday and I also got Mexican food?! 🤷‍♀️ Happy birthday! 🥳;Nicola Ashbrook;NicolaAWrites;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;1;;;;;
1482350099795611649;"RT @exokai_kr : 220115 Happy KAI-Day Party KAI 
너무나도 소중했던 시간,, 종인이로 가득찬 하루💛 종인아 꼭 건강하고 올해는 자주 보쟈❤️

#KAI #Peaches #KAI_Peaches
#사랑이무엇이냐묻는다면_오직_카이
#HappyKAIDay https://t.co/QBCh1pO7vS";ㄷㅍ;deeper_zkdl;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;ko;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;5;0;photo;https://pbs.twimg.com/media/FJJcG3lakAAM7pQ.jpg;https://pbs.twimg.com/media/FJJcG3faMAIqv_G.jpg;;
1482350099560869903;"RT @teamfourstar : With NFTs being one of the hottest trends of the screaming 20s, some of you have asked us, ""TeamFourStar, would YOU ever make an NFT?""

WE ARE HAPPY TO ANNOUNCE:

No.";That Dad *Was* Angry!;Chaistrum1;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;0;0;;;;;
1482350099472732164;What a beautiful day to wake up to. Sending peace and Love to everyone who reads this 😊 Happy Saturday!!;💎 1st Lady Reign 💎;QueenMeak;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;1;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;;;;;
1482350099288436740;"@Dvision_network @0xPolygon That's a Really fantastic &amp; Amazing project. I am very happy to become a part of this event. Thanks for the opportunity.
#DVI  #Gleam  #Dvision #Polygon  #network🤩 #LAND 

@Aisha08741655 
@AldaHeryani 
@Gadis_Airdrop";Roton Kumar;RotonKumar17;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;1;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;6;5;;;;;
1482350099284074497;@Tiifelola happy Birthday my baby. May God continue to bless you. Good things will never be far from you. You’re a sure Gee. Thank you for all you do for me. Love you baby😘❤️🥰;B24🧨🌹❤️💚;HeiBooBae;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;1;;;;;
1482350099183579137;"RT @WomensPrideNFT : Hi @ParisHilton 🤍 
We are so honoured you followed @WomensPrideNFT ! Thank you so much for believing and supporting #NFT projects. It means the 🌎 
We will be the most happy if you accept this Unique Hand drawn NFT as a gift and our appreciation to you! 
#womensupportwomen https://t.co/KWcfbkEJFl";AkunHunterWangi🌸🌸;Bigw1n_2022;2022-01-15T13:52:59.000Z;Sat Jan 15 13:52:59 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;2;2;photo;https://pbs.twimg.com/media/FJJXjpSWQAkEA7k.jpg;;;
1482350098784923652;"RT @the_happy_lions : 10K Followers on Twitter?

I guess that deserves another Whitelist giveaway??

5 WL to be won!

Just Follow @the_happy_lions , tag 2 good friends and RT for a chance on a whitelist!

#NFTGiveaway #NFTs #NFT #NFTCommunity #ETH #Ethereum https://t.co/vf2uD7SFvo";Junaid.ali.Rajput;CryptoJunaidali;2022-01-15T13:52:58.000Z;Sat Jan 15 13:52:58 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;6;1;animated_gif;https://video.twimg.com/tweet_video/FJIp-ytWYAAQViz.mp4;;;
1482350098655096832;"RT @TraineeAtrans : Happy new year in 🚿 (feat. 🐻) 

#JAMES #TraineeA https://t.co/pklQYoyr2H";เปี๊ยก;_1shotkill;2022-01-15T13:52:58.000Z;Sat Jan 15 13:52:58 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;2;0;video;https://video.twimg.com/ext_tw_video/1482348689343774721/pu/pl/O8YScys5TgSGIpYj.m3u8?tag=12&container=fmp4;;;
1482350098633969667;"RT @hf_dreamcatcher : [#드림캐쳐] 5주년도 우린 행복하다아아앙!!!!
앞으로도 쭈우우욱 행복할 거야 
드림캐쳐♥️인썸니아 평생 하자🥰

#Dreamcatcher 
#꿈둥이들_5주년_축하해
#Happy_Dreamcatcher_Day https://t.co/xt0pI6K0eM";𓄼 juno 💗;jetaimeiqis;2022-01-15T13:52:58.000Z;Sat Jan 15 13:52:58 +0000 2022;0;0;ko;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;4;0;photo;https://pbs.twimg.com/media/FJIn5DiaIAEtkeE.jpg;;;
1482350098625531907;"RT @RottenSkull_RS : #荒咬オウガバースデー2022 
#オウ画 
happy birthday our dear majin san
hope nothing in the world could wipe away your precious smile https://t.co/ipi3JVLnpZ";Miss Vi;Miss_Vis_Secret;2022-01-15T13:52:58.000Z;Sat Jan 15 13:52:58 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;2;0;photo;https://pbs.twimg.com/media/FJJcWE3aMAYzR0V.jpg;;;
1482350098533478400;RT @syafiqahzambry : Happy birthday suamiku @farhanmzln 😘❤️ I love you ❤️ https://t.co/0u5PFBvS3Z;ᵀᵒᵇᵉʸ;fauziwho;2022-01-15T13:52:58.000Z;Sat Jan 15 13:52:58 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;;0;1;video;https://video.twimg.com/ext_tw_video/1482294494414635010/pu/vid/320x358/WR4sVEJL1-XeMuE1.mp4?tag=12;;;
1482350098277613568;@CHENLEE4LF @aufess_ Hai aku sendernya, jgn lupa diback auku di pin yaa! Happy satnight🧚🏻‍♀️;ra🧚🏻‍♀️| fewtwit on pinned📌;bandreksusujahe;2022-01-15T13:52:58.000Z;Sat Jan 15 13:52:58 +0000 2022;0;0;in;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;0;2;;;;;
1482350098206052353;@TrumpluvsObama Ohh-Sweet-Happy Caturday Bob😺😻😽;trishinpa;trishinpa2;2022-01-15T13:52:58.000Z;Sat Jan 15 13:52:58 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;1;;;;;
1482350098025951232;"RT @official7orbit : 🎈HBD🎈秋の男チョンヨンフン。。。

#ORβIT
#EαRTH
#YOONDONG
#Happy_YOUNGHOON_Day https://t.co/iftIoDlYCA";べにコ(97)🌱🍓;_____174cm_JAM;2022-01-15T13:52:58.000Z;Sat Jan 15 13:52:58 +0000 2022;0;0;ja;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;4;0;video;https://video.twimg.com/ext_tw_video/1482230848502251523/pu/vid/540x960/DuWSskJ00H0f2IL0.mp4?tag=12;;;
1482350097438552068;@Uosipaw Happy Birthday! https://t.co/AQOUSepJQ9;2₥ł₴₮₳₭Ɇ 2฿₳฿Ɏ;TokyoDilf;2022-01-15T13:52:58.000Z;Sat Jan 15 13:52:58 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;0;1;photo;https://pbs.twimg.com/media/FJJdjl_WYAE9OsM.jpg;;;
1482350097232842752;"happy birthday juyo! may god give you the blessings of happiness. and may you continue to shine wherever you go 🤍✨

#내_인생의_주연_생일축하해
#HAPPYJUYEONDAY
@WE_THE_BOYZ https://t.co/mFTKMuHf2C";juyeon day!;juyomiiaw;2022-01-15T13:52:58.000Z;Sat Jan 15 13:52:58 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;2;1;photo;https://pbs.twimg.com/media/FJJdjbPaQAML-w0.jpg;https://pbs.twimg.com/media/FJJdjqNacAIF6H-.jpg;;
1482350096704585731;Being happy - what does that look like for you?;#MR MAKE IT HAPPEN is 🅿️;Dreamchaser876_;2022-01-15T13:52:58.000Z;Sat Jan 15 13:52:58 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;0;0;;;;;
1482350096620658690;"RT @apa1906NETwork : Alpha Phi Alpha Fraternity, Inc. wishes the ladies of Alpha Kappa Alpha Sorority, Inc. a Happy Founders' Day!

#1908 #APA1906Network #D9 https://t.co/VhVZRGRmjr";🍅🍅🍅;javaughn__;2022-01-15T13:52:58.000Z;Sat Jan 15 13:52:58 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Retweet;;2;0;photo;https://pbs.twimg.com/media/FJJRe3_WYAcUJ5a.jpg;;;
